gene	name	log2fc	pval	padj
1240	ENSG00000285973	AC063960.2	3.71855359706909	1.51778687177942e-06	1.23978750445352e-05
1241	ENSG00000253944	AC027117.2	3.71770303823008	0.000423350393551244	0.00186245493045559
1242	ENSG00000162241	SLC25A45	3.71442868882091	4.26570108641633e-17	1.91776076919694e-15
1243	ENSG00000203780	FANK1	3.71383222216008	2.22799558922324e-16	9.0532006172991e-15
1244	ENSG00000243742	RPLP0P2	3.71095116162131	1.10713472599688e-11	2.38450812671278e-10
1245	ENSG00000112303	VNN2	3.7109343128729	6.79015613330484e-06	4.77395701171405e-05
1246	ENSG00000234418	AC015983.2	3.70914247795598	9.07549461971628e-06	6.16525319313427e-05
1247	ENSG00000163273	NPPC	3.70811975087502	4.93368189720985e-08	5.5186418848312e-07
1248	ENSG00000106565	TMEM176B	3.70645791588322	2.27558213186351e-12	5.51470895770958e-11
1249	ENSG00000196972	SMIM10L2B	3.70388193213596	3.13169376323502e-16	1.24794437722003e-14
1250	ENSG00000183111	ARHGEF37	3.70302842874811	4.02782845552458e-23	3.67822553254897e-21
1251	ENSG00000210164	MT-TG	3.69878248931982	4.57420629102241e-08	5.15270452962682e-07
1252	ENSG00000108924	HLF	3.69833375126844	6.38803138031022e-10	1.00950471569779e-08
1253	ENSG00000119917	IFIT3	3.69810616244853	3.24391729909331e-48	1.75006842965085e-45
1254	ENSG00000230805	AL132709.7	3.69733018624508	1.82947785892226e-15	6.66884616204023e-14
1255	ENSG00000174429	ABRA	3.69632451277242	0.000376160848519875	0.001677369338129
1256	ENSG00000288052	AL356952.1	3.69422844414785	0.000824300791460164	0.0033228826134192
1257	ENSG00000134470	IL15RA	3.69236364096996	2.4745570385725e-13	6.81659793178489e-12
1258	ENSG00000226519	LINC00390	3.69104483187084	5.88507763515399e-17	2.59261328432092e-15
1259	ENSG00000198840	MT-ND3	3.68981051104123	2.34008575512223e-08	2.78546460199834e-07
1260	ENSG00000198930	CSAG1	3.68832408137825	5.5433318144674e-08	6.12631631698482e-07
1261	ENSG00000198868	MTND4LP30	3.68649168573875	6.60295457036278e-09	8.66563652391136e-08
1262	ENSG00000128335	APOL2	3.68270332935937	5.69892515588307e-29	8.61397450178239e-27
1263	ENSG00000107831	FGF8	3.68109411092188	4.85139362396564e-05	0.000274969808003238
1264	ENSG00000267629	AC138430.1	3.67987535718921	5.29825951526164e-28	7.4317626568672e-26
1265	ENSG00000271811	Z97200.1	3.67889637603096	2.54802247659429e-08	3.00444778728408e-07
1266	ENSG00000154027	AK5	3.67868259108984	1.53988418802338e-08	1.89271359346007e-07
1267	ENSG00000256008	AC125616.1	3.67848096307537	1.55905977160069e-17	7.31881512861061e-16
1268	ENSG00000272321	AP003355.2	3.67577726231108	1.69123918560346e-07	1.69399270270084e-06
1269	ENSG00000205810	KLRC3	3.67530218669537	3.01911894209225e-16	1.20857812719576e-14
1270	ENSG00000225684	FAM225B	3.67462880185198	0.000285436002539825	0.00131702425014
1271	ENSG00000223914	LINC02471	3.67356011273032	0.000135751821462559	0.000685968585231467
1272	ENSG00000271646	IRF2-DT	3.673503458616	4.20319112128623e-13	1.12256894935373e-11
1273	ENSG00000204540	PSORS1C1	3.67343162040373	2.59159265602897e-06	2.00307206676147e-05
1274	ENSG00000127585	FBXL16	3.67222791635516	2.91412496218401e-25	3.18347726009055e-23
1275	ENSG00000135549	PKIB	3.67134071606972	1.08191398959269e-22	9.43768106294694e-21
1276	ENSG00000260549	MT1L	3.67002950970905	2.98741247911959e-05	0.000178557343455406
1277	ENSG00000162843	WDR64	3.66833728297541	9.61614775382026e-06	6.50606701298891e-05
1278	ENSG00000174611	KY	3.66762619229782	3.15030774663666e-19	1.79921566370208e-17
1279	ENSG00000196187	TMEM63A	3.66752064904848	1.05061412207732e-16	4.47653528783542e-15
1280	ENSG00000136267	DGKB	3.66709589897861	1.06513692641797e-12	2.71842478884271e-11
1281	ENSG00000278212	AC134878.2	3.66694973948416	0.000182170273018871	0.000888726344456421
1282	ENSG00000257452	AC004551.1	3.6661881524449	4.91155760162336e-09	6.61927711053522e-08
1283	ENSG00000235033	DAAM2-AS1	3.66493767540731	1.38960205981838e-20	9.46197581197113e-19
1284	ENSG00000286589	AC005697.3	3.66418958704189	0.000792375875265394	0.00320783246570441
1285	ENSG00000288669	AC008763.4	3.66342685652204	1.31779225790879e-10	2.35290331507574e-09
1286	ENSG00000278192	AL118505.1	3.6622569008291	1.23620948045678e-09	1.84547287574193e-08
1287	ENSG00000229474	PATL2	3.65917148208589	9.1222138419728e-08	9.64682366696201e-07
1288	ENSG00000162755	KLHDC9	3.65816102936658	2.15139232023495e-40	6.7966553597909e-38
1289	ENSG00000239736	CEACAMP3	3.65624094530045	0.000548665451130525	0.00232705023884786
1290	ENSG00000251460	AC097381.2	3.65536264260837	0.000285596703965797	0.00131741904998272
1291	ENSG00000263698	AC012417.1	3.65524710636785	1.26943616853395e-05	8.3190652442497e-05
1292	ENSG00000258919	AL049836.1	3.65473105320099	7.77831748986425e-05	0.00041898964580195
1293	ENSG00000198938	MT-CO3	3.65463626874296	6.3933554594369e-09	8.40944470727959e-08
1294	ENSG00000230061	TRPM2-AS	3.65071423909655	3.45243822615711e-07	3.23880822034915e-06
1295	ENSG00000163431	LMOD1	3.65036006901987	3.6342481240088e-11	7.2123474230117e-10
1296	ENSG00000226490	AC138647.1	3.64830868880841	1.59951023330017e-06	1.29898159683041e-05
1297	ENSG00000287730	AC097526.1	3.64798308493935	0.000503530768382339	0.00215885969615644
1298	ENSG00000266094	RASSF5	3.64772461501108	3.09297185853179e-15	1.09446260507704e-13
1299	ENSG00000010278	CD9	3.64645724151741	6.39914984765212e-16	2.45513115653848e-14
1300	ENSG00000100307	CBX7	3.64495833935289	4.41047692451972e-45	1.84121659895396e-42
1301	ENSG00000253125	AC055854.1	3.64246927085582	1.70765049224351e-05	0.000108168677405172
1302	ENSG00000129451	KLK10	3.64108647264927	1.72117890508196e-07	1.72113285165214e-06
1303	ENSG00000283992	SLURP2	3.64045270989499	1.15624078538468e-05	7.64872582929346e-05
1304	ENSG00000147168	IL2RG	3.64015301811518	9.37590325399976e-07	8.01914144897584e-06
1305	ENSG00000204161	TMEM273	3.63994671476947	1.93086758011823e-13	5.41244871558802e-12
1306	ENSG00000197632	SERPINB2	3.63946873782387	0.000114256005227115	0.000589468197042701
1307	ENSG00000092529	CAPN3	3.63931004925011	2.96971827440005e-19	1.69884356816291e-17
1308	ENSG00000143839	REN	3.63748789562885	0.000528725667430822	0.00225447750240718
1309	ENSG00000258672	AL160313.2	3.63667006126495	3.84542040810464e-12	8.92437838855098e-11
1310	ENSG00000101180	HRH3	3.63603522749501	4.08978588722189e-27	5.47391304225992e-25
1311	ENSG00000128578	STRIP2	3.63589223737885	1.09090667091888e-36	2.77208871225452e-34
1312	ENSG00000236279	CLEC2L	3.63451387452852	2.3048255640337e-08	2.7490924508153e-07
1313	ENSG00000101400	SNTA1	3.633545168322	8.94554429653044e-11	1.65450106459089e-09
1314	ENSG00000101307	SIRPB1	3.63228163812	4.67412944687438e-10	7.57429285182735e-09
1315	ENSG00000134107	BHLHE40	3.62976847628035	3.49368470467832e-36	8.50785010687184e-34
1316	ENSG00000228566	AC013287.1	3.62865714142821	1.04766032482164e-12	2.68162807376063e-11
1317	ENSG00000236052	LINC01643	3.6244044941189	1.57806755230932e-06	1.28275602357049e-05
1318	ENSG00000088926	F11	3.62404279103677	1.75492152817035e-05	0.000110942551340093
1319	ENSG00000215441	CTAGE12P	3.62372351807386	0.000104994294065148	0.00054634736755936
1320	ENSG00000242861	AL591895.1	3.62329277863598	8.22582741260746e-14	2.44039839152205e-12
1321	ENSG00000164106	SCRG1	3.62315013992743	3.37904630943522e-12	7.91536519258281e-11
1322	ENSG00000143772	ITPKB	3.62246372520759	1.9964429733339e-12	4.88550354123517e-11
1323	ENSG00000233392	UICLM	3.62231646779156	0.000529524224210879	0.00225733357286687
1324	ENSG00000119922	IFIT2	3.62084745926769	1.62483219215248e-25	1.83799969297455e-23
1325	ENSG00000279113	AC148477.7	3.61973581950942	2.75910798597619e-06	2.11761085016912e-05
1326	ENSG00000228307	OR2S1P	3.61542623220603	0.000122700683418827	0.000627496699059064
1327	ENSG00000162542	TMCO4	3.61423890217563	9.36709230394374e-11	1.72605046522486e-09
1328	ENSG00000180801	ARSJ	3.61258519563925	2.50798490039821e-14	7.94467086741318e-13
1329	ENSG00000136235	GPNMB	3.6050106302325	1.66279197166817e-16	6.88419434126185e-15
1330	ENSG00000233608	TWIST2	3.6022880992969	1.76488719889349e-09	2.56695559533795e-08
1331	ENSG00000235180	LINC00601	3.60191955210159	0.00035915357286855	0.00161095399587892
1332	ENSG00000080493	SLC4A4	3.60016323896121	3.24798653781412e-11	6.50469125765436e-10
1333	ENSG00000287709	AC008780.1	3.60003972406774	0.000134909827961711	0.000682174900812304
1334	ENSG00000273129	PACERR	3.59680008280323	9.28306089047727e-10	1.42650787136883e-08
1335	ENSG00000169218	RSPO1	3.59371118430139	0.000134253145203982	0.000679148159675135
1336	ENSG00000116711	PLA2G4A	3.5917946166198	1.09212128150553e-23	1.05212684007018e-21
1337	ENSG00000275720	AC243830.2	3.59058700722319	1.3035740634592e-05	8.52049052811256e-05
1338	ENSG00000152661	GJA1	3.58719193278005	6.38030071125526e-11	1.21267211404655e-09
1339	ENSG00000242337	INHCAP	3.57973002592123	4.24608249460297e-10	6.94808095372106e-09
1340	ENSG00000167332	OR51E2	3.57965218722353	5.24798243096628e-05	0.000295252687159786
1341	ENSG00000133805	AMPD3	3.57931344273822	3.9906923061285e-17	1.79873530975589e-15
1342	ENSG00000233665	AC060234.2	3.57858162549403	8.06262915457779e-07	7.01046904447258e-06
1343	ENSG00000164181	ELOVL7	3.57855376717086	4.51096650290475e-27	6.01467917708597e-25
1344	ENSG00000142185	TRPM2	3.57554622017386	4.23759587785126e-10	6.93743112271756e-09
1345	ENSG00000277117	FP565260.3	3.5744395547434	3.77377498492075e-12	8.77552834192414e-11
1346	ENSG00000259065	AC005520.2	3.57427168218933	1.68040099760449e-08	2.05104844354322e-07
1347	ENSG00000274915	AL096828.4	3.57417257876646	1.91844285740207e-08	2.32059453882437e-07
1348	ENSG00000008118	CAMK1G	3.57407831911513	6.12241258006358e-09	8.10780369883269e-08
1349	ENSG00000162949	CAPN13	3.57361546061498	1.12351668791634e-10	2.0287517865686e-09
1350	ENSG00000277449	CEBPB-AS1	3.57345104524284	1.32284861876599e-14	4.34754756459858e-13
1351	ENSG00000183783	KCTD8	3.57261133774073	1.31759650194123e-11	2.80705689754393e-10
1352	ENSG00000250634	LINC01182	3.57202999251255	3.06753263414579e-14	9.63018503863834e-13
1353	ENSG00000261340	LINC01616	3.57163714976965	2.23183545675736e-14	7.12622100094634e-13
1354	ENSG00000111424	VDR	3.56857729018914	1.45603262724599e-05	9.40480680413245e-05
1355	ENSG00000284543	LINC01226	3.56847169707854	4.83789387150897e-12	1.10882630321703e-10
1356	ENSG00000235904	RBMS3-AS3	3.56690106708974	1.42013735420889e-12	3.54637932269669e-11
1357	ENSG00000220575	HTR5A-AS1	3.56668543459731	6.53038531701629e-07	5.77410544406985e-06
1358	ENSG00000249381	LINC00500	3.56662530612091	0.000347895578486452	0.00156828053101741
1359	ENSG00000256863	AP001880.2	3.565611760731	0.000648962851121582	0.00269666788722367
1360	ENSG00000254806	SYS1-DBNDD2	3.56468069147737	1.19545152550341e-17	5.65734124761515e-16
1361	ENSG00000253503	AC060765.1	3.56369986772657	0.000105950847912656	0.000550515211364704
1362	ENSG00000161405	IKZF3	3.56338393682243	6.17162875141245e-10	9.77950770111976e-09
1363	ENSG00000273214	AL031587.4	3.56285199409024	0.000791111371912358	0.00320512994357601
1364	ENSG00000082175	PGR	3.56233603654107	1.94064508682231e-10	3.3506943013096e-09
1365	ENSG00000204929	AC007389.1	3.56175976764538	1.80813053094116e-11	3.75403868138031e-10
1366	ENSG00000113722	CDX1	3.55653598441007	7.53707553013579e-05	0.000407434295691801
1367	ENSG00000125148	MT2A	3.55473118117261	3.02335590399738e-06	2.29978354632269e-05
1368	ENSG00000234056	LINC00463	3.5539958285628	1.39798631852694e-09	2.06936201907067e-08
1369	ENSG00000231536	AC226101.1	3.55392178198715	3.33341344792429e-05	0.000196656812547714
1370	ENSG00000100003	SEC14L2	3.55340388939525	2.42711006027329e-19	1.40680113196039e-17
1371	ENSG00000169031	COL4A3	3.55302829149382	3.90526502638451e-15	1.36809119560665e-13
1372	ENSG00000054179	ENTPD2	3.55175262077182	2.43945988217737e-08	2.88611807315498e-07
1373	ENSG00000268650	AC005759.1	3.55125346647023	8.67325653673876e-18	4.18356378230836e-16
1374	ENSG00000125084	WNT1	3.54970354748977	1.99239244073402e-09	2.87374401056159e-08
1375	ENSG00000210127	MT-TA	3.54920684287649	3.60743464375818e-05	0.000211118008432357
1376	ENSG00000100302	RASD2	3.54795975985947	1.68729318270529e-19	9.96099495587986e-18
1377	ENSG00000198121	LPAR1	3.54533975265659	1.39699417824073e-18	7.42248406793447e-17
1378	ENSG00000259143	AL356017.1	3.54529237440896	2.77781680076784e-12	6.62200555761562e-11
1379	ENSG00000210194	MT-TE	3.54294172574836	1.42818816360515e-07	1.45461151127336e-06
1380	ENSG00000288696	AL136225.2	3.54285289554554	4.67603040529604e-05	0.000266278594060598
1381	ENSG00000167286	CD3D	3.54243274048319	0.000290227822575977	0.00133614533993328
1382	ENSG00000110436	SLC1A2	3.54195095812689	2.40518440309507e-10	4.08241052581485e-09
1383	ENSG00000111181	SLC6A12	3.53966600289335	5.78684981844816e-12	1.31174830370732e-10
1384	ENSG00000288025	AC093849.4	3.53894425135436	3.39391265748137e-11	6.76987116950507e-10
1385	ENSG00000277249	MIR6784	3.53819234550321	2.81699096026535e-06	2.15825698063415e-05
1386	ENSG00000286953	AC122697.1	3.53738159725376	0.000589071125786882	0.00247536934307593
1387	ENSG00000185436	IFNLR1	3.53705793518097	4.32328941715196e-10	7.0579511169119e-09
1388	ENSG00000134873	CLDN10	3.53682703180209	1.59584923254007e-10	2.793891414752e-09
1389	ENSG00000198832	SELENOM	3.53570551732635	6.65380466249561e-12	1.48711898087784e-10
1390	ENSG00000182700	IGIP	3.53537717733785	2.31559455117826e-46	1.06843360692327e-43
1391	ENSG00000260372	AQP4-AS1	3.53426003336133	1.8444390030039e-15	6.70943387119685e-14
1392	ENSG00000284280	MIR6843	3.53086722424868	6.19350845802942e-12	1.39312226489877e-10
1393	ENSG00000232406	AL121895.1	3.53047205997849	2.23539028175806e-14	7.12622100094634e-13
1394	ENSG00000144821	MYH15	3.52903344908748	7.22957188922782e-21	5.07038794879104e-19
1395	ENSG00000263120	AC004584.3	3.52412341011079	1.25034778724471e-06	1.04295779865153e-05
1396	ENSG00000271538	LINC02427	3.52397802869501	3.17990647946615e-12	7.49910970350653e-11
1397	ENSG00000068078	FGFR3	3.52189682059828	6.44938906491708e-05	0.000355040386718127
1398	ENSG00000264345	LINC01894	3.52067812000479	0.00026496498992658	0.00123573976615978
1399	ENSG00000285476	AC139491.7	3.51690566071385	9.72343152823744e-14	2.85810204024059e-12
1400	ENSG00000203858	HSD3BP2	3.51612721874928	0.000275306808495777	0.00127616442214427
1401	ENSG00000283445	AL136985.3	3.51594550657359	1.99849234153718e-05	0.000124544394776407
1402	ENSG00000172568	FNDC9	3.51317367222365	2.80315135588475e-12	6.67332712809303e-11
1403	ENSG00000281186	LINC00706	3.51165471579141	0.00104417216277293	0.004076595995542
1404	ENSG00000131650	KREMEN2	3.51163699750537	4.97232034330009e-21	3.56573328176901e-19
1405	ENSG00000248429	FAM198B-AS1	3.51070524119134	3.06493016986246e-18	1.55765081545749e-16
1406	ENSG00000177106	EPS8L2	3.50956059522914	6.41603373150731e-17	2.80887708942281e-15
1407	ENSG00000171408	PDE7B	3.50508414140528	4.63933675376322e-22	3.71432926813276e-20
1408	ENSG00000248673	LINC01331	3.50439932977067	9.21042942527919e-08	9.72544801735216e-07
1409	ENSG00000247131	AC025263.1	3.49950044201001	0.000232983117433501	0.00110271547834264
1410	ENSG00000169676	DRD5	3.4965941673874	8.76277237573437e-06	5.97248083381686e-05
1411	ENSG00000158113	LRRC43	3.4957072963544	5.95143681056519e-13	1.56446052950592e-11
1412	ENSG00000184232	OAF	3.49414092856368	4.31355535830945e-08	4.87789247822759e-07
1413	ENSG00000203650	LINC01285	3.49406874352509	3.34198945793154e-09	4.6413284879717e-08
1414	ENSG00000081803	CADPS2	3.49338219666549	1.15664064034627e-09	1.73853053300568e-08
1415	ENSG00000135929	CYP27A1	3.49253990097328	6.56060814967314e-12	1.46909863336263e-10
1416	ENSG00000175766	EIF4E1B	3.49251242359166	3.72819702720824e-12	8.68105479104325e-11
1417	ENSG00000137198	GMPR	3.49024569459631	9.50573501273618e-18	4.55379248212595e-16
1418	ENSG00000259961	AL354712.1	3.48994088779213	0.000775183859982891	0.00314877475014711
1419	ENSG00000187980	PLA2G2C	3.48919272185336	1.27472717446485e-09	1.89651496932367e-08
1420	ENSG00000269915	AP006621.4	3.48910337307197	2.93444787100855e-09	4.11280109882722e-08
1421	ENSG00000231422	LINC01516	3.48820001310983	5.90091968825806e-09	7.83519692192902e-08
1422	ENSG00000167705	RILP	3.48683511748157	1.20771708350974e-17	5.70768395787546e-16
1423	ENSG00000224397	PELATON	3.4867584096984	0.000497038778560393	0.00213363433073538
1424	ENSG00000285051	SLC7A14-AS1	3.48591125570067	6.25096609087822e-12	1.40424489371445e-10
1425	ENSG00000180720	CHRM4	3.4858637572039	3.75640795083127e-08	4.30055362754816e-07
1426	ENSG00000115041	KCNIP3	3.48557190198946	7.32475324678764e-32	1.35187959002685e-29
1427	ENSG00000279082	LINC01727	3.48497148934088	1.3166010482044e-13	3.79369342295676e-12
1428	ENSG00000159251	ACTC1	3.48478157377595	4.80493483568694e-09	6.49805822919529e-08
1429	ENSG00000243781	AL590396.1	3.48394448529309	7.50974992491375e-06	5.21370818881311e-05
1430	ENSG00000256660	CLEC12B	3.48258376121826	0.000778729854353745	0.00316134751130155
1431	ENSG00000071205	ARHGAP10	3.48104245531464	1.44757175550517e-19	8.61833595081489e-18
1432	ENSG00000277288	LINC02881	3.48058018582569	5.65979684587581e-10	9.01736010878360e-09
1433	ENSG00000286328	AC079052.1	3.47915107301144	1.61694934407267e-05	0.000103075009359382
1434	ENSG00000138639	ARHGAP24	3.4780087166134	3.10198273286027e-16	1.23892059787256e-14
1435	ENSG00000233077	LINC01271	3.47684844715848	2.70824052956166e-06	2.08267260197673e-05
1436	ENSG00000258010	AC016705.1	3.47632802740022	2.02456343588978e-07	1.9970567090393e-06
1437	ENSG00000210135	MT-TN	3.47551543332934	3.61498118540631e-05	0.000211489064445517
1438	ENSG00000143473	KCNH1	3.4742018841332	6.12617006808669e-08	6.7154237504719e-07
1439	ENSG00000170703	TTLL6	3.47345799103714	5.95064024886927e-10	9.44213129443885e-09
1440	ENSG00000286288	AL109809.4	3.47214144300534	4.04550665618976e-10	6.65090398090043e-09
1441	ENSG00000239713	APOBEC3G	3.46984573553499	8.21916542120046e-13	2.1333935886398e-11
1442	ENSG00000285586	AL132875.3	3.4679790948059	0.000569911103639063	0.00240523199799146
1443	ENSG00000266578	AP001025.1	3.46702693163267	2.19984833623962e-05	0.000135765719125158
1444	ENSG00000089356	FXYD3	3.46669702949646	3.88589418890759e-09	5.34588668193106e-08
1445	ENSG00000279172	AC020904.3	3.46607650587482	3.07299501828497e-14	9.63870449966002e-13
1446	ENSG00000262223	AC110285.1	3.46475074886607	3.05776752956799e-16	1.22265375096192e-14
1447	ENSG00000279090	AP000843.1	3.45868363099939	1.43111405366771e-08	1.7695654626222e-07
1448	ENSG00000217442	SYCE3	3.45814876640797	0.000233752579728268	0.00110620805847924
1449	ENSG00000251458	AC139491.4	3.45766287666189	6.04678990215042e-11	1.15366039988416e-09
1450	ENSG00000117226	GBP3	3.45580079425239	1.61404793903384e-20	1.08845805919422e-18
1451	ENSG00000174950	CD164L2	3.45270557062366	0.000277997935357153	0.00128693776886723
1452	ENSG00000228459	LINC01546	3.45221021246861	4.90793699245671e-07	4.45410524105796e-06
1453	ENSG00000167767	KRT80	3.4514976695655	0.000448274477373328	0.0019561524512258
1454	ENSG00000257585	LINC00609	3.45068630133657	2.65180436098875e-06	2.04420363875121e-05
1455	ENSG00000204136	GGTA1	3.45049334062263	2.31473096225696e-12	5.59797728644584e-11
1456	ENSG00000158525	CPA5	3.45049228267497	0.00056660480868969	0.00239329448642753
1457	ENSG00000103175	WFDC1	3.44998542174526	6.3629104559192e-07	5.63597324975293e-06
1458	ENSG00000162383	SLC1A7	3.44913035518042	5.22951028451219e-08	5.8147469014367e-07
1459	ENSG00000239498	AC019211.1	3.44695897295978	0.00125344799395187	0.00478496198605597
1460	ENSG00000166741	NNMT	3.44677056797648	8.25173414259407e-09	1.06461943038391e-07
1461	ENSG00000060566	CREB3L3	3.44606434675359	0.000101073390598267	0.000529006057926779
